H:\Desktop\Github\RAFT-sintel\core\raft.py:99: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
H:\Desktop\Github\RAFT-sintel\core\raft.py:110: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
C:\ProgramData\anaconda3\envs\raft_env\lib\site-packages\torch\functional.py:534: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\aten\src\ATen\native\TensorShape.cpp:3596.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
H:\Desktop\Github\RAFT-sintel\core\raft.py:127: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
C:\ProgramData\anaconda3\envs\raft_env\lib\site-packages\torch\optim\lr_scheduler.py:224: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn(
[ 58800,  0.0000434]     0.8431,     0.9253,     0.9481,     1.6374,
[ 58900,  0.0000433]     0.8390,     0.9199,     0.9424,     1.8693,
[ 59000,  0.0000432]     0.8464,     0.9267,     0.9483,     1.5866,
[ 59100,  0.0000431]     0.8479,     0.9299,     0.9512,     1.5441,
[ 59200,  0.0000430]     0.8436,     0.9238,     0.9468,     1.5717,
[ 59300,  0.0000429]     0.8591,     0.9370,     0.9568,     1.4220,
[ 59400,  0.0000428]     0.8617,     0.9350,     0.9545,     1.4659,
[ 59500,  0.0000427]     0.8521,     0.9309,     0.9513,     1.4746,
[ 59600,  0.0000426]     0.8524,     0.9316,     0.9530,     1.5628,
[ 59700,  0.0000425]     0.8514,     0.9310,     0.9522,     1.4070,
[ 59800,  0.0000424]     0.8614,     0.9355,     0.9557,     1.4418,
[ 59900,  0.0000423]     0.8514,     0.9307,     0.9517,     1.5101,
[ 60000,  0.0000422]     0.8637,     0.9395,     0.9581,     1.3741,
Validation sintel_flyvis_split (clean) EPE: 1.365268, 1px: 0.876996, 3px: 0.955090, 5px: 0.970884
Validation sintel_flyvis_split (final) EPE: 2.562127, 1px: 0.835605, 3px: 0.925098, 5px: 0.945937
Validation results:
sintel_flyvis_split_clean: 1.365268349647522
sintel_flyvis_split_final: 2.562126636505127
[ 60100,  0.0000421]     0.8444,     0.9250,     0.9465,     1.7124,
[ 60200,  0.0000420]     0.8458,     0.9256,     0.9471,     1.5757,
[ 60300,  0.0000419]     0.8481,     0.9287,     0.9500,     1.6511,
[ 60400,  0.0000417]     0.8586,     0.9371,     0.9576,     1.4769,
[ 60500,  0.0000416]     0.8532,     0.9296,     0.9502,     1.6605,
[ 60600,  0.0000415]     0.8591,     0.9381,     0.9581,     1.2384,
[ 60700,  0.0000414]     0.8655,     0.9387,     0.9583,     1.3385,
[ 60800,  0.0000413]     0.8560,     0.9344,     0.9544,     1.5015,
[ 60900,  0.0000412]     0.8409,     0.9248,     0.9481,     1.7291,
[ 61000,  0.0000411]     0.8595,     0.9349,     0.9545,     1.4541,
[ 61100,  0.0000410]     0.8522,     0.9287,     0.9497,     1.6616,
[ 61200,  0.0000409]     0.8581,     0.9347,     0.9553,     1.4277,
[ 61300,  0.0000408]     0.8516,     0.9290,     0.9515,     1.4229,
[ 61400,  0.0000407]     0.8601,     0.9354,     0.9549,     1.4372,
[ 61500,  0.0000406]     0.8531,     0.9319,     0.9534,     1.4566,
[ 61600,  0.0000405]     0.8573,     0.9339,     0.9550,     1.4924,
[ 61700,  0.0000404]     0.8548,     0.9332,     0.9538,     1.3832,
[ 61800,  0.0000403]     0.8525,     0.9322,     0.9534,     1.5732,
[ 61900,  0.0000402]     0.8494,     0.9279,     0.9495,     1.4983,
[ 62000,  0.0000401]     0.8473,     0.9260,     0.9476,     1.5987,
[ 62100,  0.0000400]     0.8541,     0.9295,     0.9503,     1.6721,
[ 62200,  0.0000399]     0.8478,     0.9273,     0.9484,     1.7551,
[ 62300,  0.0000397]     0.8472,     0.9262,     0.9470,     1.9926,
[ 62400,  0.0000396]     0.8469,     0.9283,     0.9507,     1.5753,
[ 62500,  0.0000395]     0.8522,     0.9284,     0.9490,     1.6184,
[ 62600,  0.0000394]     0.8419,     0.9217,     0.9435,     1.9173,
[ 62700,  0.0000393]     0.8523,     0.9324,     0.9545,     1.2701,
[ 62800,  0.0000392]     0.8606,     0.9352,     0.9547,     1.4541,
[ 62900,  0.0000391]     0.8532,     0.9303,     0.9509,     1.5798,
[ 63000,  0.0000390]     0.8577,     0.9353,     0.9550,     1.3604,
[ 63100,  0.0000389]     0.8528,     0.9300,     0.9509,     1.5487,
[ 63200,  0.0000388]     0.8523,     0.9302,     0.9512,     1.5987,
[ 63300,  0.0000387]     0.8572,     0.9340,     0.9546,     1.4851,
[ 63400,  0.0000386]     0.8595,     0.9338,     0.9534,     1.4585,
[ 63500,  0.0000385]     0.8589,     0.9343,     0.9549,     1.4515,
[ 63600,  0.0000384]     0.8586,     0.9351,     0.9554,     1.4686,
[ 63700,  0.0000383]     0.8410,     0.9249,     0.9467,     1.7688,
[ 63800,  0.0000382]     0.8459,     0.9262,     0.9484,     1.6093,
[ 63900,  0.0000381]     0.8505,     0.9299,     0.9506,     1.5611,
[ 64000,  0.0000380]     0.8596,     0.9364,     0.9558,     1.4449,
[ 64100,  0.0000379]     0.8545,     0.9309,     0.9519,     1.5371,
[ 64200,  0.0000378]     0.8548,     0.9331,     0.9539,     1.4436,
[ 64300,  0.0000376]     0.8529,     0.9318,     0.9532,     1.4357,
[ 64400,  0.0000375]     0.8530,     0.9334,     0.9545,     1.4441,
[ 64500,  0.0000374]     0.8675,     0.9411,     0.9599,     1.2164,
[ 64600,  0.0000373]     0.8495,     0.9289,     0.9512,     1.4167,
[ 64700,  0.0000372]     0.8536,     0.9303,     0.9505,     1.6038,
[ 64800,  0.0000371]     0.8544,     0.9338,     0.9556,     1.4110,
[ 64900,  0.0000370]     0.8651,     0.9383,     0.9572,     1.2403,
[ 65000,  0.0000369]     0.8563,     0.9341,     0.9557,     1.4066,
Validation sintel_flyvis_split (clean) EPE: 1.327723, 1px: 0.875664, 3px: 0.955153, 5px: 0.971195
Validation sintel_flyvis_split (final) EPE: 2.242819, 1px: 0.833217, 3px: 0.923777, 5px: 0.946183
Validation results:
sintel_flyvis_split_clean: 1.3277230262756348
sintel_flyvis_split_final: 2.242819309234619
[ 65100,  0.0000368]     0.8607,     0.9363,     0.9565,     1.3436,
[ 65200,  0.0000367]     0.8337,     0.9210,     0.9452,     1.5515,
[ 65300,  0.0000366]     0.8584,     0.9345,     0.9543,     1.3509,
[ 65400,  0.0000365]     0.8424,     0.9250,     0.9472,     1.5736,
[ 65500,  0.0000364]     0.8571,     0.9349,     0.9554,     1.3258,
[ 65600,  0.0000363]     0.8530,     0.9317,     0.9520,     1.4802,
[ 65700,  0.0000362]     0.8601,     0.9357,     0.9560,     1.3171,
[ 65800,  0.0000361]     0.8612,     0.9382,     0.9577,     1.2741,
[ 65900,  0.0000360]     0.8591,     0.9353,     0.9557,     1.3623,
[ 66000,  0.0000359]     0.8374,     0.9220,     0.9452,     1.9236,
[ 66100,  0.0000358]     0.8563,     0.9348,     0.9561,     1.3138,
[ 66200,  0.0000356]     0.8577,     0.9331,     0.9540,     1.3765,
[ 66300,  0.0000355]     0.8395,     0.9212,     0.9443,     1.7336,
[ 66400,  0.0000354]     0.8553,     0.9326,     0.9534,     1.3208,
[ 66500,  0.0000353]     0.8597,     0.9345,     0.9549,     1.6743,
[ 66600,  0.0000352]     0.8553,     0.9350,     0.9559,     1.2745,
[ 66700,  0.0000351]     0.8623,     0.9389,     0.9587,     1.2218,
[ 66800,  0.0000350]     0.8606,     0.9337,     0.9543,     1.3342,
[ 66900,  0.0000349]     0.8642,     0.9406,     0.9596,     1.2358,
[ 67000,  0.0000348]     0.8542,     0.9304,     0.9513,     1.4804,
[ 67100,  0.0000347]     0.8620,     0.9375,     0.9585,     1.2063,
[ 67200,  0.0000346]     0.8469,     0.9272,     0.9487,     1.5634,
[ 67300,  0.0000345]     0.8540,     0.9311,     0.9516,     1.5653,
[ 67400,  0.0000344]     0.8608,     0.9386,     0.9584,     1.2711,
[ 67500,  0.0000343]     0.8589,     0.9333,     0.9530,     1.4805,
[ 67600,  0.0000342]     0.8579,     0.9347,     0.9558,     1.3483,
[ 67700,  0.0000341]     0.8583,     0.9323,     0.9530,     1.4433,
[ 67800,  0.0000340]     0.8509,     0.9313,     0.9525,     1.7608,
[ 67900,  0.0000339]     0.8625,     0.9371,     0.9571,     1.3869,
[ 68000,  0.0000338]     0.8573,     0.9328,     0.9530,     1.4285,
[ 68100,  0.0000337]     0.8577,     0.9340,     0.9541,     1.4814,
[ 68200,  0.0000335]     0.8568,     0.9335,     0.9536,     1.4173,
[ 68300,  0.0000334]     0.8568,     0.9355,     0.9565,     1.2810,
[ 68400,  0.0000333]     0.8536,     0.9320,     0.9531,     1.4122,
[ 68500,  0.0000332]     0.8582,     0.9353,     0.9552,     1.2571,
[ 68600,  0.0000331]     0.8486,     0.9288,     0.9504,     1.6749,
[ 68700,  0.0000330]     0.8462,     0.9271,     0.9493,     1.4853,
[ 68800,  0.0000329]     0.8565,     0.9342,     0.9549,     1.3709,
[ 68900,  0.0000328]     0.8557,     0.9350,     0.9555,     1.4016,
[ 69000,  0.0000327]     0.8658,     0.9394,     0.9586,     1.3044,
[ 69100,  0.0000326]     0.8476,     0.9265,     0.9486,     1.5684,
[ 69200,  0.0000325]     0.8569,     0.9363,     0.9566,     1.3991,
[ 69300,  0.0000324]     0.8584,     0.9359,     0.9558,     1.2877,
[ 69400,  0.0000323]     0.8714,     0.9407,     0.9594,     1.2944,
[ 69500,  0.0000322]     0.8450,     0.9240,     0.9463,     1.6220,
[ 69600,  0.0000321]     0.8587,     0.9354,     0.9554,     1.4400,
[ 69700,  0.0000320]     0.8587,     0.9342,     0.9549,     1.3392,
[ 69800,  0.0000319]     0.8668,     0.9407,     0.9608,     1.1597,
[ 69900,  0.0000318]     0.8626,     0.9337,     0.9538,     1.3982,
[ 70000,  0.0000317]     0.8634,     0.9395,     0.9583,     1.2888,
Validation sintel_flyvis_split (clean) EPE: 1.405234, 1px: 0.877724, 3px: 0.954934, 5px: 0.970508
Validation sintel_flyvis_split (final) EPE: 2.232137, 1px: 0.835356, 3px: 0.924528, 5px: 0.945740
Validation results:
sintel_flyvis_split_clean: 1.4052337408065796
sintel_flyvis_split_final: 2.2321369647979736
[ 70100,  0.0000315]     0.8583,     0.9328,     0.9540,     1.5074,
[ 70200,  0.0000314]     0.8603,     0.9365,     0.9567,     1.3299,
[ 70300,  0.0000313]     0.8511,     0.9316,     0.9527,     1.4509,
[ 70400,  0.0000312]     0.8623,     0.9360,     0.9555,     1.5160,
[ 70500,  0.0000311]     0.8479,     0.9300,     0.9519,     1.4765,
[ 70600,  0.0000310]     0.8542,     0.9324,     0.9539,     1.3205,
[ 70700,  0.0000309]     0.8670,     0.9371,     0.9557,     1.4660,
[ 70800,  0.0000308]     0.8537,     0.9321,     0.9545,     1.4052,
[ 70900,  0.0000307]     0.8626,     0.9331,     0.9535,     1.4245,
[ 71000,  0.0000306]     0.8545,     0.9339,     0.9556,     1.3389,
[ 71100,  0.0000305]     0.8571,     0.9364,     0.9571,     1.2761,
[ 71200,  0.0000304]     0.8554,     0.9358,     0.9567,     1.3468,
[ 71300,  0.0000303]     0.8483,     0.9311,     0.9521,     1.5221,
[ 71400,  0.0000302]     0.8603,     0.9353,     0.9550,     1.4226,
[ 71500,  0.0000301]     0.8475,     0.9268,     0.9482,     1.8079,
[ 71600,  0.0000300]     0.8608,     0.9369,     0.9570,     1.5318,
[ 71700,  0.0000299]     0.8617,     0.9375,     0.9573,     1.3862,
[ 71800,  0.0000298]     0.8567,     0.9340,     0.9539,     1.4460,
[ 71900,  0.0000297]     0.8553,     0.9354,     0.9571,     1.1951,
[ 72000,  0.0000295]     0.8535,     0.9265,     0.9473,     1.6997,
[ 72100,  0.0000294]     0.8529,     0.9300,     0.9517,     1.4325,
[ 72200,  0.0000293]     0.8560,     0.9365,     0.9575,     1.2416,
[ 72300,  0.0000292]     0.8635,     0.9406,     0.9595,     1.2450,
[ 72400,  0.0000291]     0.8611,     0.9362,     0.9564,     1.3748,
[ 72500,  0.0000290]     0.8565,     0.9331,     0.9543,     1.3609,
[ 72600,  0.0000289]     0.8591,     0.9358,     0.9556,     1.5238,
[ 72700,  0.0000288]     0.8566,     0.9334,     0.9541,     1.4265,
[ 72800,  0.0000287]     0.8586,     0.9359,     0.9560,     1.3064,
[ 72900,  0.0000286]     0.8596,     0.9336,     0.9533,     1.4504,
[ 73000,  0.0000285]     0.8584,     0.9348,     0.9556,     1.3658,
[ 73100,  0.0000284]     0.8443,     0.9245,     0.9467,     1.5622,
[ 73200,  0.0000283]     0.8582,     0.9348,     0.9558,     1.3668,
[ 73300,  0.0000282]     0.8506,     0.9314,     0.9528,     1.4034,
[ 73400,  0.0000281]     0.8652,     0.9391,     0.9577,     1.3426,
[ 73500,  0.0000280]     0.8672,     0.9410,     0.9601,     1.2750,
[ 73600,  0.0000279]     0.8645,     0.9392,     0.9587,     1.2824,
[ 73700,  0.0000278]     0.8600,     0.9378,     0.9578,     1.2563,
[ 73800,  0.0000277]     0.8587,     0.9346,     0.9552,     1.3038,
[ 73900,  0.0000276]     0.8564,     0.9326,     0.9535,     1.4151,
[ 74000,  0.0000274]     0.8672,     0.9397,     0.9595,     1.2222,
[ 74100,  0.0000273]     0.8588,     0.9322,     0.9520,     1.5209,
[ 74200,  0.0000272]     0.8594,     0.9361,     0.9562,     1.5582,
[ 74300,  0.0000271]     0.8593,     0.9340,     0.9549,     1.4779,
[ 74400,  0.0000270]     0.8654,     0.9384,     0.9576,     1.3557,
[ 74500,  0.0000269]     0.8555,     0.9304,     0.9517,     1.5048,
[ 74600,  0.0000268]     0.8543,     0.9332,     0.9539,     1.3831,
[ 74700,  0.0000267]     0.8517,     0.9323,     0.9528,     1.5130,
[ 74800,  0.0000266]     0.8721,     0.9412,     0.9594,     1.1932,
[ 74900,  0.0000265]     0.8709,     0.9410,     0.9598,     1.2442,
[ 75000,  0.0000264]     0.8620,     0.9354,     0.9553,     1.3121,
Validation sintel_flyvis_split (clean) EPE: 1.334205, 1px: 0.879067, 3px: 0.955982, 5px: 0.971523
Validation sintel_flyvis_split (final) EPE: 2.094130, 1px: 0.836711, 3px: 0.924776, 5px: 0.946478
Validation results:
sintel_flyvis_split_clean: 1.334204912185669
sintel_flyvis_split_final: 2.094130277633667
[ 75100,  0.0000263]     0.8577,     0.9335,     0.9540,     1.4046,
[ 75200,  0.0000262]     0.8609,     0.9359,     0.9555,     1.3757,
[ 75300,  0.0000261]     0.8548,     0.9320,     0.9527,     1.3869,
[ 75400,  0.0000260]     0.8611,     0.9334,     0.9535,     1.4049,
[ 75500,  0.0000259]     0.8672,     0.9405,     0.9601,     1.2298,
[ 75600,  0.0000258]     0.8559,     0.9329,     0.9538,     1.4972,
[ 75700,  0.0000257]     0.8655,     0.9400,     0.9594,     1.2957,
[ 75800,  0.0000256]     0.8583,     0.9325,     0.9528,     1.3922,
[ 75900,  0.0000254]     0.8589,     0.9372,     0.9570,     1.3247,
[ 76000,  0.0000253]     0.8463,     0.9254,     0.9485,     1.5808,
[ 76100,  0.0000252]     0.8560,     0.9328,     0.9533,     1.3661,
[ 76200,  0.0000251]     0.8544,     0.9336,     0.9547,     1.4648,
[ 76300,  0.0000250]     0.8643,     0.9378,     0.9574,     1.2905,
[ 76400,  0.0000249]     0.8563,     0.9355,     0.9565,     1.3023,
[ 76500,  0.0000248]     0.8624,     0.9358,     0.9558,     1.3427,
[ 76600,  0.0000247]     0.8595,     0.9351,     0.9552,     1.3835,
[ 76700,  0.0000246]     0.8519,     0.9316,     0.9532,     1.4144,
[ 76800,  0.0000245]     0.8489,     0.9284,     0.9505,     1.4882,
[ 76900,  0.0000244]     0.8486,     0.9271,     0.9481,     1.7757,
[ 77000,  0.0000243]     0.8624,     0.9382,     0.9588,     1.3020,
[ 77100,  0.0000242]     0.8623,     0.9359,     0.9553,     1.3253,
[ 77200,  0.0000241]     0.8614,     0.9349,     0.9555,     1.3695,
[ 77300,  0.0000240]     0.8541,     0.9329,     0.9540,     1.4960,
[ 77400,  0.0000239]     0.8594,     0.9350,     0.9555,     1.2842,
[ 77500,  0.0000238]     0.8644,     0.9370,     0.9568,     1.3183,
[ 77600,  0.0000237]     0.8638,     0.9398,     0.9594,     1.2592,
[ 77700,  0.0000236]     0.8548,     0.9335,     0.9541,     1.8517,
[ 77800,  0.0000235]     0.8613,     0.9356,     0.9551,     1.4336,
[ 77900,  0.0000233]     0.8552,     0.9327,     0.9544,     1.3786,
[ 78000,  0.0000232]     0.8658,     0.9392,     0.9598,     1.1781,
[ 78100,  0.0000231]     0.8610,     0.9342,     0.9540,     1.4729,
[ 78200,  0.0000230]     0.8607,     0.9376,     0.9579,     1.2577,
[ 78300,  0.0000229]     0.8549,     0.9328,     0.9535,     1.4055,
[ 78400,  0.0000228]     0.8391,     0.9230,     0.9470,     1.5286,
[ 78500,  0.0000227]     0.8646,     0.9397,     0.9586,     1.2342,
[ 78600,  0.0000226]     0.8621,     0.9352,     0.9542,     1.4931,
[ 78700,  0.0000225]     0.8655,     0.9384,     0.9576,     1.3373,
[ 78800,  0.0000224]     0.8644,     0.9369,     0.9568,     1.3325,
[ 78900,  0.0000223]     0.8717,     0.9415,     0.9596,     1.2486,
[ 79000,  0.0000222]     0.8667,     0.9400,     0.9599,     1.2001,
[ 79100,  0.0000221]     0.8629,     0.9393,     0.9596,     1.2320,
[ 79200,  0.0000220]     0.8528,     0.9313,     0.9525,     1.3754,
[ 79300,  0.0000219]     0.8629,     0.9373,     0.9577,     1.2366,
[ 79400,  0.0000218]     0.8663,     0.9393,     0.9581,     1.3121,
[ 79500,  0.0000217]     0.8432,     0.9267,     0.9492,     1.5489,
[ 79600,  0.0000216]     0.8652,     0.9390,     0.9592,     1.1644,
[ 79700,  0.0000215]     0.8507,     0.9304,     0.9521,     1.3989,
[ 79800,  0.0000213]     0.8538,     0.9329,     0.9544,     1.5565,
[ 79900,  0.0000212]     0.8649,     0.9370,     0.9562,     1.3159,
[ 80000,  0.0000211]     0.8620,     0.9386,     0.9588,     1.5236,
Validation sintel_flyvis_split (clean) EPE: 1.280730, 1px: 0.879813, 3px: 0.956615, 5px: 0.972222
Validation sintel_flyvis_split (final) EPE: 2.278395, 1px: 0.836837, 3px: 0.925817, 5px: 0.947197
Validation results:
sintel_flyvis_split_clean: 1.28072988986969
sintel_flyvis_split_final: 2.2783946990966797
[ 80100,  0.0000210]     0.8550,     0.9353,     0.9560,     1.3325,
[ 80200,  0.0000209]     0.8612,     0.9354,     0.9565,     1.2235,
[ 80300,  0.0000208]     0.8729,     0.9435,     0.9614,     1.1314,
[ 80400,  0.0000207]     0.8630,     0.9388,     0.9586,     1.2743,
[ 80500,  0.0000206]     0.8601,     0.9353,     0.9557,     1.3611,
[ 80600,  0.0000205]     0.8584,     0.9363,     0.9572,     1.3191,
[ 80700,  0.0000204]     0.8674,     0.9401,     0.9591,     1.1827,
[ 80800,  0.0000203]     0.8591,     0.9348,     0.9554,     1.2887,
[ 80900,  0.0000202]     0.8676,     0.9405,     0.9603,     1.1559,
[ 81000,  0.0000201]     0.8483,     0.9285,     0.9506,     1.4334,
[ 81100,  0.0000200]     0.8647,     0.9355,     0.9550,     1.3838,
[ 81200,  0.0000199]     0.8556,     0.9321,     0.9526,     1.4046,
[ 81300,  0.0000198]     0.8698,     0.9407,     0.9598,     1.1529,
[ 81400,  0.0000197]     0.8613,     0.9378,     0.9581,     1.2442,
[ 81500,  0.0000196]     0.8562,     0.9327,     0.9535,     1.3966,
[ 81600,  0.0000195]     0.8617,     0.9356,     0.9548,     1.5473,
[ 81700,  0.0000193]     0.8527,     0.9308,     0.9520,     1.4000,
[ 81800,  0.0000192]     0.8557,     0.9324,     0.9532,     1.4877,
[ 81900,  0.0000191]     0.8755,     0.9465,     0.9642,     1.0477,
[ 82000,  0.0000190]     0.8592,     0.9353,     0.9557,     1.4349,
[ 82100,  0.0000189]     0.8660,     0.9398,     0.9599,     1.1992,
[ 82200,  0.0000188]     0.8622,     0.9373,     0.9575,     1.2490,
[ 82300,  0.0000187]     0.8590,     0.9342,     0.9545,     1.3765,
[ 82400,  0.0000186]     0.8603,     0.9333,     0.9539,     1.4500,
[ 82500,  0.0000185]     0.8595,     0.9341,     0.9552,     1.5092,
[ 82600,  0.0000184]     0.8545,     0.9307,     0.9515,     1.4633,
[ 82700,  0.0000183]     0.8532,     0.9294,     0.9509,     1.7882,
[ 82800,  0.0000182]     0.8560,     0.9340,     0.9553,     1.3127,
[ 82900,  0.0000181]     0.8653,     0.9380,     0.9574,     1.3972,
[ 83000,  0.0000180]     0.8700,     0.9400,     0.9581,     1.3319,
[ 83100,  0.0000179]     0.8578,     0.9322,     0.9521,     1.6285,
[ 83200,  0.0000178]     0.8572,     0.9319,     0.9523,     1.4416,
[ 83300,  0.0000177]     0.8580,     0.9346,     0.9555,     1.3886,
[ 83400,  0.0000176]     0.8509,     0.9291,     0.9514,     1.4002,
[ 83500,  0.0000175]     0.8724,     0.9431,     0.9618,     1.1620,
[ 83600,  0.0000174]     0.8628,     0.9363,     0.9553,     1.3662,
[ 83700,  0.0000172]     0.8622,     0.9342,     0.9533,     1.5187,
[ 83800,  0.0000171]     0.8551,     0.9338,     0.9555,     1.2891,
[ 83900,  0.0000170]     0.8652,     0.9385,     0.9586,     1.2046,
[ 84000,  0.0000169]     0.8526,     0.9314,     0.9538,     1.2649,
[ 84100,  0.0000168]     0.8641,     0.9390,     0.9587,     1.1956,
[ 84200,  0.0000167]     0.8651,     0.9395,     0.9583,     1.3373,
[ 84300,  0.0000166]     0.8611,     0.9352,     0.9553,     1.3909,
[ 84400,  0.0000165]     0.8627,     0.9371,     0.9568,     1.2966,
[ 84500,  0.0000164]     0.8699,     0.9421,     0.9603,     1.2737,
[ 84600,  0.0000163]     0.8677,     0.9390,     0.9578,     1.2330,
[ 84700,  0.0000162]     0.8800,     0.9458,     0.9633,     1.1847,
[ 84800,  0.0000161]     0.8568,     0.9356,     0.9568,     1.2408,
[ 84900,  0.0000160]     0.8588,     0.9346,     0.9557,     1.3510,
[ 85000,  0.0000159]     0.8600,     0.9342,     0.9544,     1.3448,
Validation sintel_flyvis_split (clean) EPE: 1.375615, 1px: 0.880470, 3px: 0.955819, 5px: 0.971249
Validation sintel_flyvis_split (final) EPE: 2.426425, 1px: 0.838782, 3px: 0.924728, 5px: 0.945789
Validation results:
sintel_flyvis_split_clean: 1.3756150007247925
sintel_flyvis_split_final: 2.426424503326416
[ 85100,  0.0000158]     0.8561,     0.9308,     0.9510,     1.4634,
[ 85200,  0.0000157]     0.8705,     0.9411,     0.9598,     1.1871,
[ 85300,  0.0000156]     0.8580,     0.9330,     0.9529,     1.4657,
[ 85400,  0.0000155]     0.8619,     0.9358,     0.9557,     1.4475,
[ 85500,  0.0000154]     0.8668,     0.9410,     0.9607,     1.1808,
[ 85600,  0.0000152]     0.8639,     0.9372,     0.9563,     1.3155,
[ 85700,  0.0000151]     0.8575,     0.9335,     0.9549,     1.3326,
[ 85800,  0.0000150]     0.8717,     0.9408,     0.9598,     1.2317,
[ 85900,  0.0000149]     0.8695,     0.9404,     0.9595,     1.2052,
[ 86000,  0.0000148]     0.8665,     0.9390,     0.9579,     1.3657,
[ 86100,  0.0000147]     0.8644,     0.9389,     0.9587,     1.1666,
[ 86200,  0.0000146]     0.8661,     0.9417,     0.9615,     1.1377,
[ 86300,  0.0000145]     0.8680,     0.9418,     0.9609,     1.1447,
[ 86400,  0.0000144]     0.8648,     0.9350,     0.9535,     1.4819,
[ 86500,  0.0000143]     0.8680,     0.9403,     0.9593,     1.1929,
[ 86600,  0.0000142]     0.8552,     0.9308,     0.9527,     1.4491,
[ 86700,  0.0000141]     0.8577,     0.9347,     0.9547,     1.5057,
[ 86800,  0.0000140]     0.8681,     0.9388,     0.9577,     1.5237,
[ 86900,  0.0000139]     0.8569,     0.9325,     0.9528,     1.6872,
[ 87000,  0.0000138]     0.8575,     0.9331,     0.9542,     1.4100,
[ 87100,  0.0000137]     0.8658,     0.9395,     0.9599,     1.1326,
[ 87200,  0.0000136]     0.8642,     0.9361,     0.9563,     1.3004,
[ 87300,  0.0000135]     0.8554,     0.9303,     0.9519,     1.5674,
[ 87400,  0.0000134]     0.8649,     0.9376,     0.9569,     1.3165,
[ 87500,  0.0000133]     0.8684,     0.9396,     0.9589,     1.2089,
[ 87600,  0.0000131]     0.8700,     0.9429,     0.9612,     1.1854,
[ 87700,  0.0000130]     0.8737,     0.9442,     0.9623,     1.1065,
[ 87800,  0.0000129]     0.8572,     0.9349,     0.9560,     1.2709,
[ 87900,  0.0000128]     0.8491,     0.9308,     0.9529,     1.4057,
[ 88000,  0.0000127]     0.8664,     0.9371,     0.9564,     1.3125,
[ 88100,  0.0000126]     0.8696,     0.9410,     0.9600,     1.2073,
[ 88200,  0.0000125]     0.8554,     0.9330,     0.9542,     1.3289,
[ 88300,  0.0000124]     0.8624,     0.9357,     0.9561,     1.3272,
[ 88400,  0.0000123]     0.8626,     0.9362,     0.9554,     1.6301,
[ 88500,  0.0000122]     0.8616,     0.9366,     0.9569,     1.4080,
[ 88600,  0.0000121]     0.8484,     0.9274,     0.9497,     1.5739,
[ 88700,  0.0000120]     0.8687,     0.9393,     0.9582,     1.2286,
[ 88800,  0.0000119]     0.8646,     0.9392,     0.9588,     1.2603,
[ 88900,  0.0000118]     0.8826,     0.9468,     0.9636,     1.1655,
[ 89000,  0.0000117]     0.8752,     0.9426,     0.9609,     1.2725,
[ 89100,  0.0000116]     0.8699,     0.9399,     0.9582,     1.2737,
[ 89200,  0.0000115]     0.8638,     0.9374,     0.9570,     1.3196,
[ 89300,  0.0000114]     0.8577,     0.9340,     0.9548,     1.3703,
[ 89400,  0.0000113]     0.8636,     0.9382,     0.9581,     1.2722,
[ 89500,  0.0000111]     0.8659,     0.9381,     0.9580,     1.2437,
[ 89600,  0.0000110]     0.8606,     0.9345,     0.9552,     1.3227,
[ 89700,  0.0000109]     0.8731,     0.9449,     0.9636,     1.0750,
[ 89800,  0.0000108]     0.8611,     0.9368,     0.9572,     1.3005,
[ 89900,  0.0000107]     0.8624,     0.9384,     0.9594,     1.2108,
[ 90000,  0.0000106]     0.8675,     0.9404,     0.9595,     1.1508,
Validation sintel_flyvis_split (clean) EPE: 1.371233, 1px: 0.881206, 3px: 0.956060, 5px: 0.971414
Validation sintel_flyvis_split (final) EPE: 2.259151, 1px: 0.837887, 3px: 0.924842, 5px: 0.946256
Validation results:
sintel_flyvis_split_clean: 1.3712328672409058
sintel_flyvis_split_final: 2.2591514587402344
[ 90100,  0.0000105]     0.8649,     0.9380,     0.9583,     1.2512,
[ 90200,  0.0000104]     0.8667,     0.9382,     0.9571,     1.3379,
[ 90300,  0.0000103]     0.8697,     0.9416,     0.9615,     1.1158,
[ 90400,  0.0000102]     0.8693,     0.9413,     0.9603,     1.1938,
[ 90500,  0.0000101]     0.8685,     0.9405,     0.9593,     1.2275,
[ 90600,  0.0000100]     0.8747,     0.9436,     0.9624,     1.1237,
